objid,dstArcMin,ra,dec,glon,glat,fuv,nuv
6372393547436393880,0.0184710382199578,16.080930090684,35.5698691678197,125.878692626953,-27.2281360626221,62.9207153320313,107.136451721191
6372393547436393880,0.0184710382199578,16.080930090684,35.5698691678197,125.878692626953,-27.2281360626221,62.9207153320313,107.13645172119
