 17.17   2.55     3
 18.15   2.55     3
 19.13   2.55     3
 13.74   3.39     3
 14.73   3.39     3
 15.71   3.39     3
 16.69   3.39     3
 17.67   3.39     3
 18.65   3.39     3
 19.63   3.39     3
 13.27   4.24     3
 14.25   4.24     3
 15.23   4.24     3
 16.21   4.24     3
 17.20   4.24     3
 18.18   4.24     3
 19.16   4.24     3
 13.77   5.09     3
 14.76   5.09     3
 15.74   5.09     3
 16.73   5.09     3
 17.71   5.09     3
 18.69   5.09     3
 19.68   5.09     3
 20.58   0.00     4
 21.56   0.00     4
 22.54   0.00     4
 23.52   0.00     4
 24.50   0.00     4
 25.48   0.00     4
 26.46   0.00     4
 20.09   0.85     4
 21.07   0.85     4
 22.05   0.85     4
 23.03   0.85     4
 24.01   0.85     4
 24.99   0.85     4
 25.97   0.85     4
 20.59   1.70     4
 21.57   1.70     4
 22.55   1.70     4
 23.53   1.70     4
 24.51   1.70     4
 25.49   1.70     4
 26.47   1.70     4
 20.11   2.55     4
 21.09   2.55     4
 22.07   2.55     4
 23.05   2.55     4
 24.03   2.55     4
 25.01   2.55     4
 26.00   2.55     4
 20.62   3.39     4
 21.60   3.39     4
 22.58   3.39     4
 23.56   3.39     4
 24.54   3.39     4
 25.52   3.39     4
 26.51   3.39     4
 20.14   4.24     4
 21.13   4.24     4
 22.11   4.24     4
 23.09   4.24     4
 24.07   4.24     4
 25.06   4.24     4
 26.04   4.24     4
 20.66   5.09     4
 21.65   5.09     4
 22.63   5.09     4
 23.61   5.09     4
 24.60   5.09     4
 25.58   5.09     4
 26.56   5.09     4
 27.44   0.00     5
 28.42   0.00     5
 29.40   0.00     5
 30.38   0.00     5
 31.36   0.00     5
 32.34   0.00     5
 33.32   0.00     5
 26.95   0.85     5
 27.93   0.85     5
 28.91   0.85     5
 29.89   0.85     5
 30.87   0.85     5
 31.85   0.85     5
 32.83   0.85     5
 27.45   1.70     5
 28.43   1.70     5
 29.41   1.70     5
 30.39   1.70     5
 31.37   1.70     5
 32.35   1.70     5
 33.33   1.70     5
 26.98   2.55     5
 27.96   2.55     5
 28.94   2.55     5
 29.92   2.55     5
 30.90   2.55     5
 31.88   2.55     5
 32.86   2.55     5
 27.49   3.39     5
 28.47   3.39     5
 29.45   3.39     5
 30.43   3.39     5
 31.42   3.39     5
 32.40   3.39     5
 33.38   3.39     5
 27.02   4.24     5
 28.01   4.24     5
 28.99   4.24     5
 29.97   4.24     5
 30.95   4.24     5
 31.94   4.24     5
 32.92   4.24     5
 27.55   5.09     5
 28.53   5.09     5
 29.52   5.09     5
 30.50   5.09     5
 31.48   5.09     5
 32.47   5.09     5
 33.45   5.09     5
 34.30   0.00     6
 35.28   0.00     6
 36.26   0.00     6
 37.24   0.00     6
 38.22   0.00     6
 39.20   0.00     6
 40.18   0.00     6
 33.81   0.85     6
 34.79   0.85     6
 35.77   0.85     6
 36.75   0.85     6
 37.73   0.85     6
 38.71   0.85     6
 39.69   0.85     6
 34.32   1.70     6
 35.30   1.70     6
 36.28   1.70     6
 37.26   1.70     6
 38.24   1.70     6
 39.22   1.70     6
 40.20   1.70     6
 33.84   2.55     6
 34.82   2.55     6
 35.80   2.55     6
 36.79   2.55     6
 37.77   2.55     6
 38.75   2.55     6
 39.73   2.55     6
 34.36   3.39     6
 35.34   3.39     6
 36.32   3.39     6
 37.31   3.39     6
 38.29   3.39     6
 39.27   3.39     6
 40.25   3.39     6
 33.90   4.24     6
 34.88   4.24     6
 35.87   4.24     6
 36.85   4.24     6
 37.83   4.24     6
 38.82   4.24     6
 39.80   4.24     6
 34.44   5.09     6
 35.42   5.09     6
 36.40   5.09     6
 37.39   5.09     6
 38.37   5.09     6
 39.36   5.09     6
 40.34   5.09     6
 41.16   0.00     7
 42.14   0.00     7
 43.12   0.00     7
 44.10   0.00     7
 45.08   0.00     7
 46.06   0.00     7
 47.04   0.00     7
 40.67   0.85     7
 41.65   0.85     7
 42.63   0.85     7
 43.61   0.85     7
 44.59   0.85     7
 45.57   0.85     7
 46.56   0.85     7
 41.18   1.70     7
 42.16   1.70     7
 43.14   1.70     7
 44.12   1.70     7
 45.10   1.70     7
 46.08   1.70     7
 47.06   1.70     7
 40.71   2.55     7
 41.69   2.55     7
 42.67   2.55     7
 43.65   2.55     7
 44.63   2.55     7
 45.61   2.55     7
 46.60   2.55     7
 41.23   3.39     7
 42.21   3.39     7
 43.20   3.39     7
 44.18   3.39     7
 45.16   3.39     7
 46.14   3.39     7
 47.12   3.39     7
 40.78   4.24     7
 41.76   4.24     7
 42.75   4.24     7
 43.73   4.24     7
 44.71   4.24     7
 45.69   4.24     7
 46.68   4.24     7
 41.32   5.09     7
 42.31   5.09     7
 43.29   5.09     7
 44.27   5.09     7
 45.26   5.09     7
 46.24   5.09     7
 47.23   5.09     7
 48.02   0.00     8
 49.00   0.00     8
 49.98   0.00     8
 50.96   0.00     8
 51.94   0.00     8
 52.92   0.00     8
 53.90   0.00     8
 47.54   0.85     8
 48.52   0.85     8
 49.50   0.85     8
 50.48   0.85     8
 51.46   0.85     8
 52.44   0.85     8
 53.42   0.85     8
 48.04   1.70     8
 49.02   1.70     8
 50.00   1.70     8
 50.98   1.70     8
 51.96   1.70     8
 52.94   1.70     8
 53.92   1.70     8
 47.58   2.55     8
 48.56   2.55     8
 49.54   2.55     8
 50.52   2.55     8
 51.50   2.55     8
 52.48   2.55     8
 53.46   2.55     8
 48.10   3.39     8
 49.09   3.39     8
 50.07   3.39     8
 51.05   3.39     8
 52.03   3.39     8
 53.01   3.39     8
 53.99   3.39     8
 47.66   4.24     8
 48.64   4.24     8
 49.62   4.24     8
 50.61   4.24     8
 51.59   4.24     8
 52.57   4.24     8
 53.56   4.24     8
 48.21   5.09     8
 49.19   5.09     8
 50.18   5.09     8
 51.16   5.09     8
 52.15   5.09     8
 53.13   5.09     8
 54.11   5.09     8
 54.88   0.00     9
 55.86   0.00     9
 56.84   0.00     9
 57.82   0.00     9
 58.80   0.00     9
 59.78   0.00     9
 60.76   0.00     9
 54.40   0.85     9
 55.38   0.85     9
 56.36   0.85     9
 57.34   0.85     9
 58.32   0.85     9
 59.30   0.85     9
 60.28   0.85     9
 54.90   1.70     9
 55.88   1.70     9
 56.86   1.70     9
 57.85   1.70     9
 58.83   1.70     9
 59.81   1.70     9
 60.79   1.70     9
 54.44   2.55     9
 55.42   2.55     9
 56.41   2.55     9
 57.39   2.55     9
 58.37   2.55     9
 59.35   2.55     9
 60.33   2.55     9
 54.98   3.39     9
 55.96   3.39     9
 56.94   3.39     9
 57.92   3.39     9
 58.90   3.39     9
 59.89   3.39     9
 60.87   3.39     9
 54.54   4.24     9
 55.52   4.24     9
 56.50   4.24     9
 57.49   4.24     9
 58.47   4.24     9
 59.45   4.24     9
 60.43   4.24     9
 55.10   5.09     9
 56.08   5.09     9
 57.07   5.09     9
 58.05   5.09     9
 59.03   5.09     9
 60.02   5.09     9
 61.00   5.09     9
 61.74   0.00    10
 62.72   0.00    10
 63.70   0.00    10
 64.68   0.00    10
 65.66   0.00    10
 66.64   0.00    10
 67.62   0.00    10
 61.26   0.85    10
 62.24   0.85    10
 63.22   0.85    10
 64.20   0.85    10
 65.18   0.85    10
 66.16   0.85    10
 67.14   0.85    10
 61.77   1.70    10
 62.75   1.70    10
 63.73   1.70    10
 64.71   1.70    10
 65.69   1.70    10
 66.67   1.70    10
 67.65   1.70    10
 61.31   2.55    10
 62.29   2.55    10
 63.27   2.55    10
 64.25   2.55    10
 65.23   2.55    10
 66.21   2.55    10
 67.20   2.55    10
 61.85   3.39    10
 62.83   3.39    10
 63.81   3.39    10
 64.79   3.39    10
 65.78   3.39    10
 66.76   3.39    10
 67.74   3.39    10
 61.42   4.24    10
 62.40   4.24    10
 63.38   4.24    10
 64.37   4.24    10
 65.35   4.24    10
 66.33   4.24    10
 67.31   4.24    10
 61.98   5.09    10
 62.97   5.09    10
 63.95   5.09    10
 64.94   5.09    10
 65.92   5.09    10
 66.90   5.09    10
 67.89   5.09    10
 68.60   0.00    11
 69.58   0.00    11
 70.56   0.00    11
 71.54   0.00    11
 72.52   0.00    11
 73.50   0.00    11
 74.48   0.00    11
 68.12   0.85    11
 69.10   0.85    11
 70.08   0.85    11
 71.06   0.85    11
 72.04   0.85    11
 73.02   0.85    11
 74.00   0.85    11
 68.63   1.70    11
 69.61   1.70    11
 70.59   1.70    11
 71.57   1.70    11
 72.55   1.70    11
 73.53   1.70    11
 74.51   1.70    11
 68.18   2.55    11
 69.16   2.55    11
 70.14   2.55    11
 71.12   2.55    11
 72.10   2.55    11
 73.08   2.55    11
 74.06   2.55    11
 68.72   3.39    11
 69.70   3.39    11
 70.68   3.39    11
 71.67   3.39    11
 72.65   3.39    11
 73.63   3.39    11
 74.61   3.39    11
 68.30   4.24    11
 69.28   4.24    11
 70.26   4.24    11
 71.24   4.24    11
 72.23   4.24    11
 73.21   4.24    11
 74.19   4.24    11
 68.87   5.09    11
 69.86   5.09    11
 70.84   5.09    11
 71.82   5.09    11
 72.81   5.09    11
 73.79   5.09    11
 74.78   5.09    11
 75.46   0.00    12
 76.44   0.00    12
 77.42   0.00    12
 78.40   0.00    12
 79.38   0.00    12
 80.36   0.00    12
 81.34   0.00    12
 74.98   0.85    12
 75.96   0.85    12
 76.94   0.85    12
 77.92   0.85    12
 78.90   0.85    12
 79.88   0.85    12
 80.86   0.85    12
 75.49   1.70    12
 76.47   1.70    12
 77.45   1.70    12
 78.43   1.70    12
 79.41   1.70    12
 80.40   1.70    12
 81.38   1.70    12
 75.04   2.55    12
 76.02   2.55    12
 77.01   2.55    12
 77.99   2.55    12
 78.97   2.55    12
 79.95   2.55    12
 80.93   2.55    12
 75.59   3.39    12
 76.57   3.39    12
 77.56   3.39    12
 78.54   3.39    12
 79.52   3.39    12
 80.50   3.39    12
 81.48   3.39    12
 75.17   4.24    12
 76.16   4.24    12
 77.14   4.24    12
 78.12   4.24    12
 79.11   4.24    12
 80.09   4.24    12
 81.07   4.24    12
 75.76   5.09    12
 76.74   5.09    12
 77.73   5.09    12
 78.71   5.09    12
 79.69   5.09    12
 80.68   5.09    12
 81.66   5.09    12
 82.32   0.00    13
 83.30   0.00    13
 84.28   0.00    13
 85.26   0.00    13
 86.24   0.00    13
 87.22   0.00    13
 88.20   0.00    13
 81.84   0.85    13
 82.82   0.85    13
 83.80   0.85    13
 84.78   0.85    13
 85.76   0.85    13
 86.74   0.85    13
 87.72   0.85    13
 82.36   1.70    13
 83.34   1.70    13
 84.32   1.70    13
 85.30   1.70    13
 86.28   1.70    13
 87.26   1.70    13
 88.24   1.70    13
 81.91   2.55    13
 82.89   2.55    13
 83.87   2.55    13
 84.85   2.55    13
 85.83   2.55    13
 86.82   2.55    13
 87.80   2.55    13
 82.46   3.39    13
 83.45   3.39    13
 84.43   3.39    13
 85.41   3.39    13
 86.39   3.39    13
 87.37   3.39    13
 88.36   3.39    13
 82.05   4.24    13
 83.04   4.24    13
 84.02   4.24    13
 85.00   4.24    13
 85.98   4.24    13
 86.97   4.24    13
 87.95   4.24    13
 82.65   5.09    13
 83.63   5.09    13
 84.61   5.09    13
 85.60   5.09    13
 86.58   5.09    13
 87.57   5.09    13
 88.55   5.09    13
 89.18   0.00    14
 90.16   0.00    14
 91.14   0.00    14
 92.12   0.00    14
 93.10   0.00    14
 94.08   0.00    14
 95.06   0.00    14
 88.70   0.85    14
 89.68   0.85    14
 90.66   0.85    14
 91.64   0.85    14
 92.62   0.85    14
 93.60   0.85    14
 94.58   0.85    14
 89.22   1.70    14
 90.20   1.70    14
 91.18   1.70    14
 92.16   1.70    14
 93.14   1.70    14
 94.12   1.70    14
 95.10   1.70    14
 88.78   2.55    14
 89.76   2.55    14
 90.74   2.55    14
 91.72   2.55    14
 92.70   2.55    14
 93.68   2.55    14
 94.66   2.55    14
 89.34   3.39    14
 90.32   3.39    14
 91.30   3.39    14
 92.28   3.39    14
 93.26   3.39    14
 94.25   3.39    14
 95.23   3.39    14
 88.93   4.24    14
 89.92   4.24    14
 90.90   4.24    14
 91.88   4.24    14
 92.86   4.24    14
 93.85   4.24    14
 94.83   4.24    14
 89.53   5.09    14
 90.52   5.09    14
 91.50   5.09    14
 92.48   5.09    14
 93.47   5.09    14
 94.45   5.09    14
 95.44   5.09    14
 96.04   0.00    15
 97.02   0.00    15
 98.00   0.00    15
 98.98   0.00    15
 99.96   0.00    15
100.94   0.00    15
101.92   0.00    15
 95.56   0.85    15
 96.54   0.85    15
 97.52   0.85    15
 98.50   0.85    15
 99.48   0.85    15
100.46   0.85    15
101.44   0.85    15
 96.08   1.70    15
 97.06   1.70    15
 98.04   1.70    15
 99.02   1.70    15
100.00   1.70    15
100.98   1.70    15
101.96   1.70    15
 95.64   2.55    15
 96.62   2.55    15
 97.61   2.55    15
 98.59   2.55    15
 99.57   2.55    15
100.55   2.55    15
101.53   2.55    15
 96.21   3.39    15
 97.19   3.39    15
 98.17   3.39    15
 99.15   3.39    15
100.14   3.39    15
101.12   3.39    15
102.10   3.39    15
 95.81   4.24    15
 96.79   4.24    15
 97.78   4.24    15
 98.76   4.24    15
 99.74   4.24    15
100.72   4.24    15
101.71   4.24    15
 96.42   5.09    15
 97.40   5.09    15
 98.39   5.09    15
 99.37   5.09    15
100.36   5.09    15
101.34   5.09    15
102.32   5.09    15
102.90   0.00    16
103.88   0.00    16
104.86   0.00    16
105.84   0.00    16
106.82   0.00    16
107.80   0.00    16
108.78   0.00    16
102.42   0.85    16
103.40   0.85    16
104.38   0.85    16
105.36   0.85    16
106.34   0.85    16
107.32   0.85    16
108.30   0.85    16
102.95   1.70    16
103.93   1.70    16
104.91   1.70    16
105.89   1.70    16
106.87   1.70    16
107.85   1.70    16
108.83   1.70    16
102.51   2.55    16
103.49   2.55    16
104.47   2.55    16
105.45   2.55    16
106.43   2.55    16
107.42   2.55    16
108.40   2.55    16
103.08   3.39    16
104.06   3.39    16
105.04   3.39    16
106.03   3.39    16
107.01   3.39    16
107.99   3.39    16
108.97   3.39    16
102.69   4.24    16
103.67   4.24    16
104.66   4.24    16
105.64   4.24    16
106.62   4.24    16
107.60   4.24    16
108.59   4.24    16
103.31   5.09    16
104.29   5.09    16
105.28   5.09    16
106.26   5.09    16
107.24   5.09    16
108.23   5.09    16
109.21   5.09    16
109.76   0.00    17
110.74   0.00    17
111.72   0.00    17
112.70   0.00    17
113.68   0.00    17
114.66   0.00    17
115.64   0.00    17
109.28   0.85    17
110.26   0.85    17
111.24   0.85    17
112.22   0.85    17
113.20   0.85    17
114.18   0.85    17
115.16   0.85    17
109.81   1.70    17
110.79   1.70    17
111.77   1.70    17
112.75   1.70    17
113.73   1.70    17
114.71   1.70    17
115.69   1.70    17
109.38   2.55    17
110.36   2.55    17
111.34   2.55    17
112.32   2.55    17
113.30   2.55    17
114.28   2.55    17
115.26   2.55    17
109.95   3.39    17
110.93   3.39    17
111.92   3.39    17
112.90   3.39    17
113.88   3.39    17
114.86   3.39    17
115.84   3.39    17
109.57   4.24    17
110.55   4.24    17
111.53   4.24    17
112.52   4.24    17
113.50   4.24    17
114.48   4.24    17
115.47   4.24    17
110.19   5.09    17
111.18   5.09    17
112.16   5.09    17
113.15   5.09    17
114.13   5.09    17
115.11   5.09    17
116.10   5.09    17
116.62   0.00    18
117.60   0.00    18
118.58   0.00    18
119.56   0.00    18
120.54   0.00    18
121.52   0.00    18
122.50   0.00    18
116.14   0.85    18
117.12   0.85    18
118.10   0.85    18
119.08   0.85    18
120.06   0.85    18
121.04   0.85    18
122.02   0.85    18
116.67   1.70    18
117.65   1.70    18
118.63   1.70    18
119.61   1.70    18
120.59   1.70    18
121.57   1.70    18
122.55   1.70    18
116.24   2.55    18
117.23   2.55    18
118.21   2.55    18
119.19   2.55    18
120.17   2.55    18
121.15   2.55    18
122.13   2.55    18
116.83   3.39    18
117.81   3.39    18
118.79   3.39    18
119.77   3.39    18
120.75   3.39    18
121.73   3.39    18
122.72   3.39    18
116.45   4.24    18
117.43   4.24    18
118.41   4.24    18
119.40   4.24    18
120.38   4.24    18
121.36   4.24    18
122.34   4.24    18
117.08   5.09    18
118.07   5.09    18
119.05   5.09    18
120.03   5.09    18
121.02   5.09    18
122.00   5.09    18
122.99   5.09    18
123.48   0.00    19
124.46   0.00    19
125.44   0.00    19
126.42   0.00    19
127.40   0.00    19
128.38   0.00    19
129.36   0.00    19
123.00   0.85    19
123.98   0.85    19
124.96   0.85    19
125.94   0.85    19
126.92   0.85    19
127.90   0.85    19
128.88   0.85    19
123.53   1.70    19
124.51   1.70    19
125.50   1.70    19
126.48   1.70    19
127.46   1.70    19
128.44   1.70    19
129.42   1.70    19
123.11   2.55    19
124.09   2.55    19
125.07   2.55    19
126.05   2.55    19
127.03   2.55    19
128.02   2.55    19
129.00   2.55    19
123.70   3.39    19
124.68   3.39    19
125.66   3.39    19
126.64   3.39    19
127.62   3.39    19
128.61   3.39    19
129.59   3.39    19
123.33   4.24    19
124.31   4.24    19
125.29   4.24    19
126.27   4.24    19
127.26   4.24    19
128.24   4.24    19
129.22   4.24    19
123.97   5.09    19
124.95   5.09    19
125.94   5.09    19
126.92   5.09    19
127.90   5.09    19
128.89   5.09    19
130.34   0.00    20
131.32   0.00    20
132.30   0.00    20
133.28   0.00    20
134.26   0.00    20
135.24   0.00    20
136.22   0.00    20
129.86   0.85    20
130.84   0.85    20
131.82   0.85    20
132.80   0.85    20
133.78   0.85    20
134.76   0.85    20
135.74   0.85    20
130.40   1.70    20
131.38   1.70    20
132.36   1.70    20
133.34   1.70    20
134.32   1.70    20
135.30   1.70    20
136.28   1.70    20
129.98   2.55    20
130.96   2.55    20
131.94   2.55    20
132.92   2.55    20
133.90   2.55    20
134.88   2.55    20
135.86   2.55    20
130.57   3.39    20
131.55   3.39    20
132.53   3.39    20
133.51   3.39    20
134.50   3.39    20
135.48   3.39    20
136.46   3.39    20
130.21   4.24    20
131.19   4.24    20
132.17   4.24    20
133.15   4.24    20
134.14   4.24    20
135.12   4.24    20
136.10   4.24    20
129.87   5.09    20
130.86   5.09    20
131.84   5.09    20
132.82   5.09    20
133.81   5.09    20
134.79   5.09    20
135.78   5.09    20
137.20   0.00    21
138.18   0.00    21
139.16   0.00    21
140.14   0.00    21
141.12   0.00    21
142.10   0.00    21
143.08   0.00    21
136.72   0.85    21
137.70   0.85    21
138.68   0.85    21
139.67   0.85    21
140.65   0.85    21
141.63   0.85    21
142.61   0.85    21
137.26   1.70    21
138.24   1.70    21
139.22   1.70    21
140.20   1.70    21
141.18   1.70    21
142.16   1.70    21
143.14   1.70    21
136.84   2.55    21
137.83   2.55    21
138.81   2.55    21
139.79   2.55    21
140.77   2.55    21
141.75   2.55    21
142.73   2.55    21
137.44   3.39    21
138.42   3.39    21
139.40   3.39    21
140.39   3.39    21
141.37   3.39    21
142.35   3.39    21
143.33   3.39    21
137.08   4.24    21
138.07   4.24    21
139.05   4.24    21
140.03   4.24    21
141.02   4.24    21
142.00   4.24    21
142.98   4.24    21
136.76   5.09    21
137.74   5.09    21
138.73   5.09    21
139.71   5.09    21
140.70   5.09    21
141.68   5.09    21
142.66   5.09    21
144.06   0.00    22
145.04   0.00    22
146.02   0.00    22
147.00   0.00    22
147.98   0.00    22
148.96   0.00    22
149.94   0.00    22
143.59   0.85    22
144.57   0.85    22
145.55   0.85    22
146.53   0.85    22
147.51   0.85    22
148.49   0.85    22
149.47   0.85    22
144.12   1.70    22
145.10   1.70    22
146.08   1.70    22
147.06   1.70    22
148.05   1.70    22
149.03   1.70    22
150.01   1.70    22
143.71   2.55    22
144.69   2.55    22
145.67   2.55    22
146.65   2.55    22
147.64   2.55    22
148.62   2.55    22
149.60   2.55    22
144.31   3.39    22
145.29   3.39    22
146.28   3.39    22
147.26   3.39    22
148.24   3.39    22
149.22   3.39    22
150.20   3.39    22
143.96   4.24    22
144.95   4.24    22
145.93   4.24    22
146.91   4.24    22
147.89   4.24    22
148.88   4.24    22
149.86   4.24    22
143.65   5.09    22
144.63   5.09    22
145.61   5.09    22
146.60   5.09    22
147.58   5.09    22
148.57   5.09    22
149.55   5.09    22
150.92   0.00    23
151.90   0.00    23
152.88   0.00    23
153.86   0.00    23
154.84   0.00    23
155.82   0.00    23
156.80   0.00    23
150.45   0.85    23
151.43   0.85    23
152.41   0.85    23
153.39   0.85    23
154.37   0.85    23
155.35   0.85    23
156.33   0.85    23
150.99   1.70    23
151.97   1.70    23
152.95   1.70    23
153.93   1.70    23
154.91   1.70    23
155.89   1.70    23
156.87   1.70    23
150.58   2.55    23
151.56   2.55    23
152.54   2.55    23
153.52   2.55    23
154.50   2.55    23
155.48   2.55    23
156.46   2.55    23
151.19   3.39    23
152.17   3.39    23
153.15   3.39    23
154.13   3.39    23
155.11   3.39    23
156.09   3.39    23
157.08   3.39    23
150.84   4.24    23
151.83   4.24    23
152.81   4.24    23
153.79   4.24    23
154.77   4.24    23
155.76   4.24    23
156.74   4.24    23
150.53   5.09    23
151.52   5.09    23
152.50   5.09    23
153.49   5.09    23
154.47   5.09    23
155.45   5.09    23
156.44   5.09    23
157.78   0.00    24
158.76   0.00    24
159.74   0.00    24
160.72   0.00    24
161.70   0.00    24
162.68   0.00    24
163.66   0.00    24
157.31   0.85    24
158.29   0.85    24
159.27   0.85    24
160.25   0.85    24
161.23   0.85    24
162.21   0.85    24
163.19   0.85    24
157.85   1.70    24
158.83   1.70    24
159.81   1.70    24
160.79   1.70    24
161.77   1.70    24
162.75   1.70    24
163.73   1.70    24
157.44   2.55    24
158.43   2.55    24
159.41   2.55    24
160.39   2.55    24
161.37   2.55    24
162.35   2.55    24
163.33   2.55    24
158.06   3.39    24
159.04   3.39    24
160.02   3.39    24
161.00   3.39    24
161.98   3.39    24
162.97   3.39    24
163.95   3.39    24
157.72   4.24    24
158.70   4.24    24
159.69   4.24    24
160.67   4.24    24
161.65   4.24    24
162.63   4.24    24
163.62   4.24    24
157.42   5.09    24
158.41   5.09    24
159.39   5.09    24
160.37   5.09    24
161.36   5.09    24
162.34   5.09    24
163.32   5.09    24
164.64   0.00    25
165.62   0.00    25
166.60   0.00    25
167.58   0.00    25
168.56   0.00    25
169.54   0.00    25
170.52   0.00    25
164.17   0.85    25
165.15   0.85    25
166.13   0.85    25
167.11   0.85    25
168.09   0.85    25
169.07   0.85    25
170.05   0.85    25
164.71   1.70    25
165.69   1.70    25
166.67   1.70    25
167.65   1.70    25
168.63   1.70    25
169.61   1.70    25
170.60   1.70    25
164.31   2.55    25
165.29   2.55    25
166.27   2.55    25
167.25   2.55    25
168.24   2.55    25
169.22   2.55    25
170.20   2.55    25
164.93   3.39    25
165.91   3.39    25
166.89   3.39    25
167.87   3.39    25
168.86   3.39    25
169.84   3.39    25
170.82   3.39    25
164.60   4.24    25
165.58   4.24    25
166.57   4.24    25
167.55   4.24    25
168.53   4.24    25
169.51   4.24    25
170.50   4.24    25
164.31   5.09    25
165.29   5.09    25
166.28   5.09    25
167.26   5.09    25
168.24   5.09    25
169.23   5.09    25
170.21   5.09    25
171.50   0.00    26
172.48   0.00    26
173.46   0.00    26
174.44   0.00    26
175.42   0.00    26
176.40   0.00    26
177.38   0.00    26
171.03   0.85    26
172.01   0.85    26
172.99   0.85    26
173.97   0.85    26
174.95   0.85    26
175.93   0.85    26
176.91   0.85    26
171.58   1.70    26
172.56   1.70    26
173.54   1.70    26
174.52   1.70    26
175.50   1.70    26
176.48   1.70    26
177.46   1.70    26
171.18   2.55    26
172.16   2.55    26
173.14   2.55    26
174.12   2.55    26
175.10   2.55    26
176.08   2.55    26
177.06   2.55    26
171.80   3.39    26
172.78   3.39    26
173.76   3.39    26
174.75   3.39    26
175.73   3.39    26
176.71   3.39    26
177.69   3.39    26
171.48   4.24    26
172.46   4.24    26
173.44   4.24    26
174.43   4.24    26
175.41   4.24    26
176.39   4.24    26
177.38   4.24    26
171.20   5.09    26
172.18   5.09    26
173.16   5.09    26
174.15   5.09    26
175.13   5.09    26
176.12   5.09    26
177.10   5.09    26
178.36   0.00    27
179.34   0.00    27
180.32   0.00    27
181.30   0.00    27
182.28   0.00    27
183.26   0.00    27
184.24   0.00    27
177.89   0.85    27
178.87   0.85    27
179.85   0.85    27
180.83   0.85    27
181.81   0.85    27
182.79   0.85    27
183.77   0.85    27
178.44   1.70    27
179.42   1.70    27
180.40   1.70    27
181.38   1.70    27
182.36   1.70    27
183.34   1.70    27
184.32   1.70    27
178.04   2.55    27
179.03   2.55    27
180.01   2.55    27
180.99   2.55    27
181.97   2.55    27
182.95   2.55    27
183.93   2.55    27
178.67   3.39    27
179.65   3.39    27
180.64   3.39    27
181.62   3.39    27
182.60   3.39    27
183.58   3.39    27
184.56   3.39    27
178.36   4.24    27
179.34   4.24    27
180.32   4.24    27
181.31   4.24    27
182.29   4.24    27
183.27   4.24    27
184.25   4.24    27
178.08   5.09    27
179.07   5.09    27
180.05   5.09    27
181.03   5.09    27
182.02   5.09    27
183.00   5.09    27
183.99   5.09    27
185.22   0.00    28
186.20   0.00    28
187.18   0.00    28
188.16   0.00    28
189.14   0.00    28
190.12   0.00    28
191.10   0.00    28
184.75   0.85    28
185.73   0.85    28
